Price,Street,Area,City,Type,Bedrooms,Bathrooms,Size(Sq. Ft.),Parking Space,Balcony or Terrace,Double Glazed Windows,Maintenance Staff,View,Pet Policy,Lobby in Building,Family or Bachelor,Rent Year
18000,Block E, Banasree, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
16000,Bashabo Madartek Road, Bashabo, Dhaka,Apartment,3,2,900,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
25000,Sector 12, Uttara, Dhaka,Apartment,3,5,1600,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
10000,Section 6, Mirpur, Dhaka,Room,2,1,650,No,No,No,No,North,No,No,Yes,2016
25000,Block C, Banasree, Dhaka,Apartment,3,4,1700,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
10000,Section 6, Mirpur, Dhaka,Room,2,2,650,No,No,No,No,West,No,No,Yes,2018
15000,East Monipur, Mirpur, Dhaka,Apartment,2,2,950,No,Yes,Yes,Yes,South,No,No,Yes,2016
20000,Road 6, Adabor, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
20000,Mirbag Notun Rasta , Maghbazar, Dhaka,Apartment,3,3,1260,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
15500,Sector 12, Uttara, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2016
25000,Sector 12, Uttara, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
14000,Sultangong Road, Hazaribag, Dhaka,Apartment,3,2,900,No,Yes,Yes,Yes,South,No,No,Yes,2018
11500,East Monipur, Mirpur, Dhaka,Apartment,2,2,700,No,No,Yes,Yes,North,No,No,Yes,2016
12000,Section 6, Mirpur, Dhaka,Room,2,2,650,No,No,Yes,Yes,South,No,No,Yes,2017
12200,North Road, Hatirpool, Dhaka,Room,1,1,600,No,No,Yes,Yes,North,No,No,Yes,2018
23000,Free School Street, Kathalbagan, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
13000,Section 10, Mirpur, Dhaka,Apartment,2,2,1000,No,Yes,Yes,Yes,North,No,No,Yes,2016
16000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1140,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
17000,Nurer Chala, Badda, Dhaka,Apartment,3,3,1300,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
17000,Nurer Chala, Badda, Dhaka,Apartment,3,3,1265,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
12500,Uttar Badda, Badda, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,West,No,No,Yes,2016
25000,Al Amin Road, Kathalbagan, Dhaka,Apartment,2,3,1000,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
18000,Road 6, Adabor, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
14000,Uttar Badda, Badda, Dhaka,Apartment,2,2,750,No,No,Yes,Yes,North,No,No,Yes,2017
7000,Rupnagar R/A, Mirpur, Dhaka,Room,1,1,400,No,No,No,No,South,No,No,No,2018
22000,Road 6, Adabor, Dhaka,Apartment,3,4,1500,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
6500,Arjatpara Road, Tejgaon, Dhaka,Room,1,1,360,No,No,No,No,West,No,No,No,2017
60000,Block D, Bashundhara R/A, Dhaka,Apartment,3,4,2500,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2018
18000,Sector 10, Uttara, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
8500,Rupnagar R/A, Mirpur, Dhaka,Room,2,1,400,No,No,No,No,South,No,No,No,2016
14000,Rayer Bazaar, Hazaribag, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2018
26000,Block J, Baridhara, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
26000,Block J, Baridhara, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
30000,Block J, Baridhara, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
18000,Rayer Bazaar, Hazaribag, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
16000,Sector 12, Uttara, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
13500,Rupnagar R/A, Mirpur, Dhaka,Apartment,3,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2018
10000,Rupnagar R/A, Mirpur, Dhaka,Room,2,2,630,No,Yes,No,No,West,No,No,Yes,2016
60000,Block J, Baridhara, Dhaka,Apartment,4,4,2700,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2016
14000,Arjatpara Road, Tejgaon, Dhaka,Room,2,1,600,No,No,Yes,Yes,North,No,No,Yes,2017
70000,Block J, Baridhara, Dhaka,Apartment,4,5,2500,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2017
65000,Block J, Baridhara, Dhaka,Apartment,3,5,2200,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2016
18000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1385,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
20000,Rayer Bazaar, Hazaribag, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
13000,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,South,No,No,Yes,2017
14000,South Badda, Badda, Dhaka,Apartment,2,2,720,No,Yes,Yes,Yes,North,No,No,Yes,2018
11500,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2017
35000,DIT Road, Malibagh, Dhaka,Apartment,4,4,2300,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2016
11000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,750,No,Yes,Yes,Yes,West,No,No,Yes,2018
17000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1145,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
9500,Rupnagar R/A, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,West,No,No,Yes,2018
15000,West Rampura, Rampura, Dhaka,Apartment,2,2,1250,No,Yes,Yes,Yes,South,No,No,Yes,2016
10000,East Bashabo, Bashabo, Dhaka,Apartment,2,2,700,No,Yes,No,No,South,No,No,Yes,2017
16000,Sector 10, Uttara, Dhaka,Apartment,1,2,900,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
9000,East Bashabo, Bashabo, Dhaka,Apartment,2,2,700,No,Yes,No,No,West,No,No,Yes,2018
15000,Block F, Banasree, Dhaka,Apartment,3,2,1000,No,Yes,Yes,Yes,West,No,No,Yes,2016
15000,West Jatrabari, Jatra Bari, Dhaka,Apartment,3,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2018
14000,Jhigatola Road, Dhanmondi, Dhaka,Apartment,2,1,850,No,Yes,Yes,Yes,South,No,No,Yes,2016
20000,Sector 10, Uttara, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
7500,West Jatrabari, Jatra Bari, Dhaka,Apartment,2,1,700,No,Yes,No,No,West,No,No,Yes,2018
15500,Block F, Banasree, Dhaka,Apartment,3,2,1000,No,Yes,Yes,Yes,North,No,No,Yes,2018
14000,Block F, Banasree, Dhaka,Apartment,3,2,1000,No,Yes,Yes,Yes,South,No,No,Yes,2017
14000,East Kazipara, Mirpur, Dhaka,Apartment,2,2,800,No,Yes,Yes,Yes,West,No,No,Yes,2017
35000,Block E, Bashundhara R/A, Dhaka,Apartment,3,4,2200,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2016
17000,Sector 12, Uttara, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
14000,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2018
11500,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,North,No,No,Yes,2018
45000,Block D, Bashundhara R/A, Dhaka,Apartment,3,4,2000,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2016
15000,South Goran, Khilgaon, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,West,No,No,Yes,2016
40000,Block D, Bashundhara R/A, Dhaka,Apartment,3,4,2150,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2017
20000,Middle Bashabo, Bashabo, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
10000,Rupnagar R/A, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,North,No,No,Yes,2018
7000,Rupnagar R/A, Mirpur, Dhaka,Room,1,1,300,No,No,No,No,North,No,No,No,2018
15500,South Goran, Khilgaon, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,West,No,No,Yes,2017
16000,East Kazipara, Mirpur, Dhaka,Apartment,3,3,1230,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
16000,East Shewrapara, Mirpur, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
18000,North Jatra Bari, Jatra Bari, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
100000,Block J, Baridhara, Dhaka,Apartment,4,4,1747,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2018
9500,Section 10, Mirpur, Dhaka,Room,1,1,650,No,Yes,No,No,West,No,No,Yes,2016
12000,East Bashabo, Bashabo, Dhaka,Apartment,3,2,900,No,Yes,Yes,Yes,South,No,No,Yes,2018
13500,North Jatra Bari, Jatra Bari, Dhaka,Apartment,4,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2018
15000,East Shewrapara, Mirpur, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,South,No,No,Yes,2016
40000,Block D, Bashundhara R/A, Dhaka,Apartment,3,4,2000,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2017
35000,Road 14A, Dhanmondi, Dhaka,Apartment,2,2,1400,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2016
14000,Middle Badda, Badda, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2017
16000,Road 8, Adabor, Dhaka,Apartment,3,3,1160,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
15000,Block F, Banasree, Dhaka,Apartment,3,2,1000,No,Yes,Yes,Yes,North,No,No,Yes,2016
40000,Block D, Bashundhara R/A, Dhaka,Apartment,3,4,2200,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2016
11000,Section 11, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2017
17000,Goran, Khilgaon, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
14000,Goran, Khilgaon, Dhaka,Apartment,2,2,850,No,Yes,Yes,Yes,West,No,No,Yes,2017
60000,Block J, Baridhara, Dhaka,Apartment,3,3,1916,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2016
18000,Nikunja 2, Nikunja, Dhaka,Apartment,2,2,750,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
45000,Natun Bazar, Badda, Dhaka,Apartment,3,3,2000,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2017
17000,Road 8, Adabor, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
10000,Road 8, Adabor, Dhaka,Room,1,1,500,No,No,No,No,South,No,No,No,2017
20000,Baganbari Road, Khilgaon, Dhaka,Apartment,3,2,1150,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
22000,East Shewrapara, Mirpur, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
14000,PC Culture Housing, Mohammadpur, Dhaka,Apartment,2,2,850,No,Yes,Yes,Yes,West,No,No,Yes,2018
20000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
50000,Block J, Baridhara, Dhaka,Apartment,3,4,1875,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2016
25000,Sher-E-Bangla Road, Dhanmondi, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
16000,Section 10, Mirpur, Dhaka,Room,2,2,650,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
11000,East Monipur, Mirpur, Dhaka,Apartment,2,2,800,No,Yes,Yes,Yes,West,No,No,Yes,2017
65000,Road 14A, Dhanmondi, Dhaka,Apartment,3,3,2340,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2018
25000,Merul Badda, Badda, Dhaka,Apartment,4,4,1500,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
28000,Wari, Sutrapur, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
21000,Block D, Banasree, Dhaka,Apartment,3,4,1318,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
22000,Wari, Sutrapur, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
7500,Arjatpara Road, Tejgaon, Dhaka,Room,1,1,360,No,No,No,No,North,No,No,No,2018
20000,Middle Badda, Badda, Dhaka,Apartment,2,3,1250,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
30000,North Goran, Khilgaon, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
20000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,4,1480,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
18000,Shwamibag Road, Sutrapur, Dhaka,Apartment,3,2,1100,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
50000,Block J, Baridhara, Dhaka,Apartment,4,5,2500,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2018
12000,Tejgaon Industrial Area, Tejgaon, Dhaka,Room,2,1,500,No,No,Yes,Yes,South,No,No,No,2018
14000,Section 7, Mirpur, Dhaka,Apartment,3,2,700,No,Yes,Yes,Yes,South,No,No,Yes,2018
22000,Baitul Aman Housing Society, Adabor, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
35000,Road 16, Banani, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2018
28000,Middle Badda, Badda, Dhaka,Apartment,3,4,1769,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
10500,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2018
14500,Rupnagar R/A, Mirpur, Dhaka,Apartment,3,3,1200,No,Yes,Yes,Yes,West,No,No,Yes,2017
13000,Section 10, Mirpur, Dhaka,Apartment,2,2,850,No,Yes,Yes,Yes,West,No,No,Yes,2016
18000,Sector 10, Uttara, Dhaka,Apartment,3,4,1500,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
18000,East Monipur, Mirpur, Dhaka,Apartment,3,3,1350,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
10000,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,South,No,No,Yes,2016
9000,Rupnagar R/A, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,West,No,No,Yes,2018
17000,Wari, Sutrapur, Dhaka,Apartment,2,2,1250,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
14000,Tallabag, Hazaribag, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,South,No,No,Yes,2018
6000,Rupnagar R/A, Mirpur, Dhaka,Room,2,1,400,No,No,No,No,West,No,No,No,2017
17000,Wari, Sutrapur, Dhaka,Apartment,2,2,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
10000,Section 7, Mirpur, Dhaka,Room,2,1,400,No,No,No,No,North,No,No,No,2017
25000,Sector 10, Uttara, Dhaka,Apartment,3,4,1500,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
7000,Section 10, Mirpur, Dhaka,Room,2,1,600,No,Yes,No,No,West,No,No,Yes,2018
12000,Dakhshin Para, Mohakhali, Dhaka,Room,1,1,550,No,Yes,Yes,Yes,South,No,No,No,2016
9000,Section 10, Mirpur, Dhaka,Room,2,2,600,No,Yes,No,No,North,No,No,Yes,2018
12500,West Rampura, Rampura, Dhaka,Apartment,2,2,850,No,Yes,Yes,Yes,North,No,No,Yes,2016
21000,Block D, Banasree, Dhaka,Apartment,3,3,1464,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
13000,Tolarbag, Mirpur, Dhaka,Apartment,2,2,800,No,Yes,Yes,Yes,North,No,No,Yes,2017
23000,Middle Badda, Badda, Dhaka,Apartment,3,4,1500,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
14000,Block D, Banasree, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2018
14000,South Badda, Badda, Dhaka,Apartment,2,2,720,No,Yes,Yes,Yes,North,No,No,Yes,2017
11200,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2017
16000,Faydabad, Dakshin Khan, Dhaka,Apartment,3,2,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
22000,Nayatola, Maghbazar, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
16000,Tolarbag, Mirpur, Dhaka,Apartment,3,2,1050,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
12500,PC Culture Housing, Mohammadpur, Dhaka,Room,2,1,600,No,Yes,Yes,Yes,South,No,No,Yes,2018
28000,Tolarbag, Mirpur, Dhaka,Apartment,4,4,1800,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
17000,Faydabad, Dakshin Khan, Dhaka,Apartment,3,3,1300,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
10000,Nikunja 2, Nikunja, Dhaka,Room,1,1,350,No,No,No,No,South,No,No,No,2016
18000,East Rampura, Rampura, Dhaka,Apartment,3,2,1150,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
11000,South Bashabo, Bashabo, Dhaka,Apartment,2,1,750,No,Yes,Yes,Yes,West,No,No,Yes,2017
17000,Faydabad, Dakshin Khan, Dhaka,Apartment,3,3,1240,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
30000,Lake Circus(Abed Dhali Road), Kalabagan, Dhaka,Apartment,3,5,1400,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
22000,Middle Badda, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
12000,Goran, Khilgaon, Dhaka,Apartment,2,2,840,No,Yes,Yes,Yes,North,No,No,Yes,2017
9000,Rupnagar R/A, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,South,No,No,Yes,2017
20000,Block C, Aftab Nagar, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
15000,Sipahibag Bazar, Khilgaon, Dhaka,Apartment,3,2,1114,No,Yes,Yes,Yes,South,No,No,Yes,2016
17000,Block D, Banasree, Dhaka,Apartment,3,3,1250,Yes,Yes,Yes,Yes,South,No,No,Yes,2018
11000,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2018
9000,Titash Road, Khilgaon, Dhaka,Apartment,2,2,750,No,Yes,No,No,North,No,No,Yes,2018
8500,West Jatrabari, Jatra Bari, Dhaka,Apartment,2,1,700,No,Yes,No,No,West,No,No,Yes,2016
25000,Block D, Bashundhara R/A, Dhaka,Apartment,3,3,1450,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
11000,Section 6, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,North,No,No,Yes,2016
18000,Sector 10, Uttara, Dhaka,Apartment,3,3,1700,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
23000,Aftab Nagar Main Road, Aftab Nagar, Dhaka,Apartment,3,4,1250,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
9500,East Bashabo, Bashabo, Dhaka,Apartment,2,2,700,No,Yes,No,No,South,No,No,Yes,2018
10000,East Bashabo, Bashabo, Dhaka,Apartment,2,2,700,No,Yes,No,No,South,No,No,Yes,2017
8000,East Bashabo, Bashabo, Dhaka,Room,2,1,600,No,Yes,No,No,West,No,No,Yes,2018
8000,East Bashabo, Bashabo, Dhaka,Room,2,1,600,No,Yes,No,No,North,No,No,Yes,2018
9000,East Bashabo, Bashabo, Dhaka,Room,2,1,600,No,Yes,No,No,West,No,No,Yes,2018
10000,West Jatrabari, Jatra Bari, Dhaka,Apartment,3,2,800,No,Yes,No,No,North,No,No,Yes,2017
17000,Nayatola, Maghbazar, Dhaka,Apartment,2,2,900,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
18000,Sector 10, Uttara, Dhaka,Apartment,3,4,1480,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
16000,North Goran, Khilgaon, Dhaka,Apartment,3,3,1120,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
14000,West Jatrabari, Jatra Bari, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,North,No,No,Yes,2016
13000,Uttar Khan Mazar Road, Dakshin Khan, Dhaka,Apartment,3,3,1300,No,Yes,Yes,Yes,South,No,No,Yes,2017
35000,Sector 10, Uttara, Dhaka,Apartment,4,4,2000,Yes,Yes,Yes,Yes,West,Yes,Yes,Yes,2016
30000,Bashir Uddin Road, Kalabagan, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
16500,Jatra Bari, Jatra Bari, Dhaka,Apartment,3,2,900,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
14000,South Badda, Badda, Dhaka,Apartment,2,2,720,No,Yes,Yes,Yes,South,No,No,Yes,2018
15000,Pallabi, Mirpur, Dhaka,Apartment,3,2,1050,No,Yes,Yes,Yes,North,No,No,Yes,2018
22000,South Badda, Badda, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
12000,Tejgaon Industrial Area, Tejgaon, Dhaka,Room,1,1,600,No,Yes,Yes,Yes,West,No,No,Yes,2016
11000,Sector 10, Uttara, Dhaka,Apartment,2,2,850,No,Yes,Yes,Yes,South,No,No,Yes,2017
22000,Dakhshin Para, Mohakhali, Dhaka,Apartment,3,2,900,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
9000,Section 12, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,West,No,No,Yes,2016
9000,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,No,No,South,No,No,Yes,2016
15000,Section 12, Mirpur, Dhaka,Apartment,3,2,1100,No,Yes,Yes,Yes,South,No,No,Yes,2017
18000,Bashir Uddin Road, Kalabagan, Dhaka,Apartment,2,2,800,Yes,Yes,Yes,Yes,South,No,No,Yes,2016
35000,Lake Circus Road, Kalabagan, Dhaka,Apartment,3,3,1340,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2018
20000,Sector 10, Uttara, Dhaka,Apartment,3,2,1000,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
13000,Middle Badda, Badda, Dhaka,Apartment,2,2,800,No,Yes,Yes,Yes,West,No,No,Yes,2017
25000,Aftab Nagar Main Road, Aftab Nagar, Dhaka,Apartment,3,3,1315,Yes,Yes,Yes,Yes,North,No,No,Yes,2018
7500,Dakhshin Para, Mohakhali, Dhaka,Room,1,1,360,No,No,No,No,West,No,No,No,2017
12000,East Bashabo, Bashabo, Dhaka,Apartment,3,2,800,No,Yes,Yes,Yes,North,No,No,Yes,2016
9300,Section 1, Mirpur, Dhaka,Room,2,1,585,No,Yes,No,No,West,No,No,No,2017
19000,Tilpapara, Khilgaon, Dhaka,Apartment,3,2,850,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
21000,Block C, Khilgaon, Dhaka,Apartment,3,2,1150,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
13000,1st Colony, Mirpur, Dhaka,Apartment,2,2,900,No,Yes,Yes,Yes,West,No,No,Yes,2018
15000,Bir Uttam Rafiqul Islam Avenue, Badda, Dhaka,Apartment,3,2,1200,No,Yes,Yes,Yes,West,No,No,Yes,2018
11500,Section 10, Mirpur, Dhaka,Apartment,3,2,800,No,Yes,Yes,Yes,South,No,No,Yes,2018
20000,Section 10, Mirpur, Dhaka,Apartment,3,3,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
18000,Section 10, Mirpur, Dhaka,Apartment,3,3,1300,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
70000,Block J, Baridhara, Dhaka,Apartment,4,5,2500,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2017
13500,East Bashabo, Bashabo, Dhaka,Apartment,2,2,800,No,Yes,Yes,Yes,West,No,No,Yes,2017
30000,Lake Circus Road, Kalabagan, Dhaka,Apartment,3,3,1350,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
13000,East Bashabo, Bashabo, Dhaka,Apartment,2,2,800,No,Yes,Yes,Yes,West,No,No,Yes,2016
18000,Tolarbag, Mirpur, Dhaka,Apartment,3,3,1300,Yes,Yes,Yes,Yes,West,No,No,Yes,2016
30000,Outer Circular Road, Maghbazar, Dhaka,Apartment,3,3,1260,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
70000,Block J, Baridhara, Dhaka,Apartment,4,5,2500,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2018
16000,Middle Monipur, Mirpur, Dhaka,Apartment,3,2,950,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
13000,Section 10, Mirpur, Dhaka,Room,2,2,650,No,Yes,Yes,Yes,West,No,No,Yes,2017
15000,Section 10, Mirpur, Dhaka,Apartment,3,2,750,No,Yes,Yes,Yes,North,No,No,Yes,2017
27000,Indira Road, Tejgaon, Dhaka,Apartment,3,3,1370,Yes,Yes,Yes,Yes,West,No,No,Yes,2017
19000,Nayatola, Maghbazar, Dhaka,Apartment,2,3,1200,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
65000,Road 12A, Dhanmondi, Dhaka,Apartment,3,3,2410,Yes,Yes,Yes,Yes,South,Yes,Yes,Yes,2016
65000,Road 12A, Dhanmondi, Dhaka,Apartment,4,4,2850,Yes,Yes,Yes,Yes,North,Yes,Yes,Yes,2018
22000,Tolarbag, Mirpur, Dhaka,Apartment,3,3,1400,Yes,Yes,Yes,Yes,South,No,No,Yes,2017
10500,Tolarbag, Mirpur, Dhaka,Apartment,2,2,1150,No,Yes,Yes,No,West,No,No,Yes,2018
16000,Tolarbag, Mirpur, Dhaka,Apartment,3,2,1250,Yes,Yes,Yes,Yes,North,No,No,Yes,2016
19000,Anurbag, Dakshin Khan, Dhaka,Apartment,4,3,1850,Yes,Yes,Yes,Yes,West,No,No,Yes,2018
12000,Tolarbag, Mirpur, Dhaka,Apartment,2,2,900,No,Yes,Yes,No,West,No,No,Yes,2016
6500,East Bashabo, Bashabo, Dhaka,Room,2,1,600,No,Yes,No,No,West,No,No,Yes,2018
11000,Section 10, Mirpur, Dhaka,Room,2,1,650,No,Yes,Yes,No,North,No,No,Yes,2016
6500,Tilpapara, Khilgaon, Dhaka,Room,1,1,450,No,No,No,No,South,No,No,No,2018
13500,East Bashabo, Bashabo, Dhaka,Apartment,2,2,800,No,Yes,Yes,Yes,North,No,No,Yes,2017
17000,PC Culture Housing, Mohammadpur, Dhaka,Apartment,2,2,850,Yes,Yes,Yes,Yes,North,No,No,Yes,2017
